1.000000, 0.000000 
0.000000, 0.000000 
1.520000, 0.000000 
5.200000, 0.000000 

0.998750, 0.040000 
0.000000, 0.000000 
1.519459, 0.040000 
5.199954, 0.021939 

0.995000, 0.079900 
0.000000, 0.000000 
1.517837, 0.079972 
5.199815, 0.043877 

0.988749, 0.119599 
0.000000, 0.000000 
1.515134, 0.119886 
5.199584, 0.065815 

0.979996, 0.158995 
0.000001, 0.000000 
1.511352, 0.159715 
5.199260, 0.087751 

0.968740, 0.197985 
0.000001, 0.000000 
1.506494, 0.199431 
5.198844, 0.109686 

0.954979, 0.236464 
0.000002, 0.000000 
1.500563, 0.239004 
5.198336, 0.131619 

0.938710, 0.274321 
0.000002, 0.000000 
1.493562, 0.278407 
5.197735, 0.153549 

0.919933, 0.311445 
0.000003, 0.000000 
1.485498, 0.317612 
5.197042, 0.175477 

0.898645, 0.347719 
0.000004, 0.000000 
1.476373, 0.356590 
5.196256, 0.197402 

0.874846, 0.383022 
0.000005, 0.000000 
1.466196, 0.395313 
5.195378, 0.219323 

0.848537, 0.417225 
0.000006, 0.000000 
1.454972, 0.433755 
5.194407, 0.241240 

0.819718, 0.450194 
0.000007, 0.000000 
1.442709, 0.471886 
5.193345, 0.263153 

0.788394, 0.481788 
0.000008, 0.000000 
1.429414, 0.509681 
5.192189, 0.285062 

0.754571, 0.511854 
0.000009, 0.000000 
1.415098, 0.547110 
5.190942, 0.306965 

0.718260, 0.540232 
0.000011, 0.000000 
1.399768, 0.584148 
5.189602, 0.328863 

0.679475, 0.566750 
0.000012, 0.000000 
1.383436, 0.620767 
5.188170, 0.350755 

0.638239, 0.591222 
0.000014, 0.000001 
1.366111, 0.656942 
5.186646, 0.372641 

0.594579, 0.613450 
0.000016, 0.000001 
1.347807, 0.692644 
5.185029, 0.394520 

0.548535, 0.633218 
0.000017, 0.000001 
1.328534, 0.727849 
5.183321, 0.416392 

0.500159, 0.650293 
0.000019, 0.000001 
1.308306, 0.762531 
5.181520, 0.438256 

0.449519, 0.664424 
0.000021, 0.000001 
1.287136, 0.796663 
5.179627, 0.460113 

0.396702, 0.675337 
0.000023, 0.000001 
1.265039, 0.830222 
5.177642, 0.481962 

0.341821, 0.682736 
0.000025, 0.000001 
1.242028, 0.863181 
5.175565, 0.503802 

0.285020, 0.686300 
0.000028, 0.000002 
1.218121, 0.895516 
5.173395, 0.525633 

0.226483, 0.685684 
0.000030, 0.000002 
1.193333, 0.927204 
5.171134, 0.547455 

0.166443, 0.680514 
0.000032, 0.000002 
1.167680, 0.958220 
5.168781, 0.569267 

0.105193, 0.670397 
0.000035, 0.000002 
1.141180, 0.988541 
5.166336, 0.591069 

0.043101, 0.654916 
0.000038, 0.000003 
1.113851, 1.018143 
5.163799, 0.612861 

-0.019371, 0.633644 
0.000040, 0.000003 
1.085713, 1.047005 
5.161171, 0.634641 

-0.081652, 0.606154 
0.000043, 0.000003 
1.056783, 1.075104 
5.158450, 0.656411 

-0.143041, 0.572042 
0.000046, 0.000004 
1.027082, 1.102419 
5.155638, 0.678168 

-0.202685, 0.530954 
0.000049, 0.000004 
0.996631, 1.128928 
5.152734, 0.699914 

-0.259568, 0.482635 
0.000052, 0.000005 
0.965451, 1.154610 
5.149739, 0.721647 

-0.312508, 0.426986 
0.000055, 0.000005 
0.933562, 1.179445 
5.146652, 0.743367 

-0.360174, 0.364133 
0.000058, 0.000006 
0.900988, 1.203414 
5.143473, 0.765074 

-0.401138, 0.294505 
0.000061, 0.000006 
0.867751, 1.226498 
5.140203, 0.786768 

-0.433965, 0.218905 
0.000065, 0.000007 
0.833874, 1.248677 
5.136842, 0.808447 

-0.457346, 0.138540 
0.000068, 0.000008 
0.799382, 1.269934 
5.133390, 0.830112 

-0.470252, 0.055003 
0.000072, 0.000008 
0.764298, 1.290251 
5.129846, 0.851763 

-0.472083, -0.029828 
0.000075, 0.000009 
0.728648, 1.309612 
5.126210, 0.873398 

-0.462768, -0.113956 
0.000079, 0.000010 
0.692457, 1.328000 
5.122484, 0.895017 

-0.442768, -0.195452 
0.000082, 0.000010 
0.655751, 1.345399 
5.118667, 0.916621 

-0.413008, -0.272641 
0.000086, 0.000011 
0.618556, 1.361796 
5.114758, 0.938209 

-0.374732, -0.344208 
0.000090, 0.000012 
0.580899, 1.377174 
5.110759, 0.959779 

-0.329345, -0.409246 
0.000093, 0.000012 
0.542807, 1.391522 
5.106669, 0.981333 

-0.278278, -0.467228 
0.000097, 0.000013 
0.504308, 1.404826 
5.102488, 1.002869 

-0.222886, -0.517950 
0.000101, 0.000014 
0.465430, 1.417073 
5.098216, 1.024388 

-0.164385, -0.561451 
0.000105, 0.000014 
0.426202, 1.428252 
5.093854, 1.045888 

-0.103831, -0.597943 
0.000109, 0.000015 
0.386652, 1.438353 
5.089401, 1.067370 

-0.042114, -0.627748 
0.000113, 0.000016 
0.346809, 1.447366 
5.084858, 1.088832 

0.020026, -0.651253 
0.000118, 0.000016 
0.306704, 1.455281 
5.080224, 1.110276 

0.081987, -0.668871 
0.000122, 0.000017 
0.266366, 1.462090 
5.075500, 1.131699 

0.143279, -0.681026 
0.000126, 0.000018 
0.225825, 1.467786 
5.070686, 1.153103 

0.203509, -0.688128 
0.000131, 0.000019 
0.185112, 1.472361 
5.065781, 1.174486 

0.262363, -0.690574 
0.000135, 0.000019 
0.144257, 1.475809 
5.060787, 1.195848 

0.319591, -0.688738 
0.000140, 0.000020 
0.103292, 1.478126 
5.055702, 1.217188 

